what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557143915528
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557143916703
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1557143917576
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1557143920914
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1557143921074
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1557143922860
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1557143924373
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1557143925955
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1557143926963
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557143928699
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557143929212
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1557143929877
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1557143931990
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1557143938442
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1557143945372
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1557143957502
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1557143960045
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1557143962072
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1557143970386
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557143980751
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557144157238
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1557144159814
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1557144164771
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1557144184200
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557144184930
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557144201314
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1557144211130
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1557144218672
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1557144219595
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1557144221637
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1557144230699
error,log,,,"Unhandled event loop exception",1557144230706
error,log,,,"Unhandled event loop exception",1557144231020
error,log,,,"Unhandled event loop exception",1557144231043
error,log,,,"Unhandled event loop exception",1557144231058
error,log,,,"Unhandled event loop exception",1557144231074
error,log,,,"Unhandled event loop exception",1557144231179
error,log,,,"Unhandled event loop exception",1557144232108
error,log,,,"Unhandled event loop exception",1557144232131
error,log,,,"Unhandled event loop exception",1557144232154
error,log,,,"Unhandled event loop exception",1557144232178
error,log,,,"Unhandled event loop exception",1557144232475
error,log,,,"Unhandled event loop exception",1557144232499
error,log,,,"Unhandled event loop exception",1557144232513
error,log,,,"Unhandled event loop exception",1557144232827
error,log,,,"Unhandled event loop exception",1557144232851
error,log,,,"Unhandled event loop exception",1557144232874
error,log,,,"Unhandled event loop exception",1557144232899
error,log,,,"Unhandled event loop exception",1557144232955
error,log,,,"Unhandled event loop exception",1557144233179
error,log,,,"Unhandled event loop exception",1557144233195
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557144235621
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557144286965
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1557144288997
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1557144290953
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1557144291890
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1557144293910
error,log,,,"Unhandled event loop exception",1557144293920
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1557144298627
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557144299840
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557144323568
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1557144324811
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1557144328624
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1557144330032
