what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1557121450392
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1557121452157
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1557121456167
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1557121463359
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1557121467286
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557121468513
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557121476164
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1557121478141
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1557121478895
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1557121481344
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1557121484493
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557121492424
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557121514641
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1557121517843
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1557121520450
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1557121521546
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1557121523591
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1557121525991
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557121540061
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557121667357
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1557121667956
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1557121708333
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1557121713081
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1557121728893
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557121731809
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557121732224
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557121735196
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557121736791
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557121737100
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557121781282
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1557121788633
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1557121789941
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1557121792093
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1557121800129
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1557121800406
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1557121800424
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557121800438
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557121802001
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1557121803902
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1557121803904
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557121804996
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557121822114
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1557121823452
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1557121836489
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1557121843463
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1557121846691
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1557121856199
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557121857972
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557121869820
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1557121872313
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1557121874511
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557121875446
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557121926090
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1557121927516
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1557121929233
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1557121931299
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1557121934500
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557121957635
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557121959203
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557121960112
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557121961790
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557121964496
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557121967254
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557121968744
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557121978849
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1557121979580
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1557121987064
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1557121997992
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1557122001751
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1557122001938
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1557122002064
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1557122002215
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1557122003445
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1557122009070
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1557122010011
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1557122014723
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1557122017028
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557122022138
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557122034399
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1557122035086
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1557122089251
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557122124770
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557122125355
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557122125602
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557122126002
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557122126290
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557122127763
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557122128314
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557122147947
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1557122148396
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557122173053
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557122173562
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557122173866
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557122174252
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1557122210041
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1557122210257
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1557122210432
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1557122210624
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1557122210800
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1557122210976
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1557122211169
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1557122211436
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1557122222791
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1557122229961
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1557122237852
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1557122239137
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1557122247048
