what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557727457245
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557727470031
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1557727474089
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557727476132
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557727496677
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557727499764
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557727512384
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557727513181
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557727636672
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557727637579
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557727639517
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1557727646381
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1557727646412
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1557727651714
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1557727651737
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1557727654580
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.backwardHistory",1557727654582
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557727657228
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557727669781
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1557727671774
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1557727673472
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557727673860
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557727677720
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557727681540
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557727718789
