what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1557490045984
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1557490052767
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1557490053143
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557490102179
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557490108382
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557490108961
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557490109559
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557490111104
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557490151276
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557490166963
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557490418987
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1557490429279
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1557490429456
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557490445418
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557490744238
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1557490747951
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.backwardHistory",1557490761214
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.backwardHistory",1557490763169
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1557490769278
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1557490770408
