what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1557146998713
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1557147000745
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557147003372
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557147004234
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557147005320
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557147017796
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1557147070463
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557147074379
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557147075517
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557147075803
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557147076269
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557147076517
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557147076919
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557147079170
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557147080113
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557147081087
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557147081520
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557147082025
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557147088896
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557147090725
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557147091157
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557147091411
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557147091792
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557147092321
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1557147116040
